projection;serial;1048576;64;256;31;256;0;1;1;1;103.062;53634.4;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.8602;53569.3;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.5817;53569.9;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.5787;53575.5;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.5221;53571.6;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.2976;53577.4;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.4861;53573;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.4855;53567;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.3665;53566.6;
projection;serial;1048576;64;256;31;256;0;1;1;1;58.3584;53569.1;
