projection;cuda_base;1048576;4;256;31;8;0;1;1;1;178.2;38.3518;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;69.8267;38.3665;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;69.834;38.3525;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;69.8174;38.3751;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;69.9088;38.3649;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;69.7146;38.3687;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;69.8156;38.3698;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;69.7586;38.3662;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;69.8189;38.3669;
projection;cuda_base;1048576;4;256;31;8;0;1;1;1;70.2828;38.3461;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;177.76;24.8798;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.9083;24.8978;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.9045;24.9281;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.9255;24.8982;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.8341;24.8943;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.8191;24.9143;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.8963;24.9022;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.8519;24.9014;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.8601;24.9024;
projection;cuda_base;1048576;4;256;31;16;0;1;1;1;69.8787;24.9023;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;180.533;33.6627;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;70.0985;33.643;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;70.0696;33.4398;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;70.2531;33.8043;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;70.0823;33.3094;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;70.009;34.0973;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;69.9729;33.8237;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;70.0411;33.6778;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;69.9831;33.4994;
projection;cuda_base;1048576;4;256;31;32;0;1;1;1;70.0077;33.6422;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;178.735;47.3817;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;70.1531;48.3526;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;70.1175;47.8053;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;70.0383;48.0828;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;70.0662;48.1538;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;69.9893;47.8678;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;70.2518;47.8351;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;70.6744;47.9161;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;70.3042;47.4352;
projection;cuda_base;1048576;4;256;31;64;0;1;1;1;70.2007;48.0971;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;175.123;47.744;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.3051;47.9974;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.271;47.4345;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.2884;47.8417;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.3106;47.5826;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.2774;47.9004;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.3266;47.8042;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.3471;47.7412;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.658;47.4356;
projection;cuda_base;1048576;4;256;31;128;0;1;1;1;70.4835;47.2165;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;180.407;44.5229;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;70.0935;44.4877;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;70.0657;44.9232;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;70.0492;44.7944;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;69.9885;44.596;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;69.9466;44.8547;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;69.9674;44.7531;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;70.0286;45.0137;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;70.0308;44.6707;
projection;cuda_base;1048576;4;256;31;256;0;1;1;1;70.2344;44.9473;
projection;cuda_base;1048576;4;256;31;512;0;1;1;1;180.197;28.4188;
projection;cuda_base;1048576;4;256;31;512;0;1;1;1;70.0083;28.6193;
projection;cuda_base;1048576;4;256;31;512;0;1;1;1;70.039;28.5701;
projection;cuda_base;1048576;4;256;31;512;0;1;1;1;69.9599;28.6704;
projection;cuda_base;1048576;4;256;31;512;0;1;1;1;69.981;28.7891;
projection;cuda_base;1048576;4;256;31;512;0;1;1;1;70.013;28.5885;
projection;cuda_base;1048576;4;256;31;512;0;1;1;1;70.0696;28.6885;
projection;cuda_base;1048576;4;256;31;512;0;1;1;1;70.0862;28.7979;
