topk;cuda_2dinsert;1048576;16;1024;8;16;0;1;4;1;188.855;651.776;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.3454;649.656;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.273;654.988;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.3102;647.549;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.2853;651.549;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.2959;650.565;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.2905;651.57;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.283;648.095;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.3143;650.603;
topk;cuda_2dinsert;1048576;16;1024;8;16;848;1;4;1;17.3354;649.823;
topk;cuda_2dinsert;1048576;16;1024;8;16;0;1;4;2;201.636;439.051;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.3228;440.384;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.3223;440.622;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.2738;441.261;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.3384;440.527;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.3074;441.906;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.2521;440.854;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.3188;441.266;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.2715;440.63;
topk;cuda_2dinsert;1048576;16;1024;8;16;1184;1;4;2;17.2579;440.897;
topk;cuda_2dinsert;1048576;16;1024;8;16;0;1;4;3;198.612;412.208;
topk;cuda_2dinsert;1048576;16;1024;8;16;1520;1;4;3;17.2399;412.2;
topk;cuda_2dinsert;1048576;16;1024;8;16;1520;1;4;3;17.2284;412.346;
topk;cuda_2dinsert;1048576;16;1024;8;16;1520;1;4;3;17.1971;412.332;
