topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;133.052;1285.25;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.3115;1285.33;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.3143;1285.73;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.295;1285.35;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.3069;1285.79;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.0305;1284.94;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.4202;1285.85;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.0612;1285.37;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.0485;1285.84;
topk;cuda_base;1048576;16;1024;64;8;0;1;1;1;27.0803;1286.15;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;131.812;1275.31;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.3133;1274.91;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.3125;1273.85;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.2972;1273.77;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.2556;1273.98;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.0421;1274.64;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.04;1273.75;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.0691;1273.76;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.0718;1274.46;
topk;cuda_base;1048576;16;1024;64;16;0;1;1;1;27.0623;1273.26;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;132.202;1217.4;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.3149;1217.59;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.3199;1216.71;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.0574;1217.98;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.0736;1217.44;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.0772;1218.39;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.0698;1217.85;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.0561;1216.71;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.0746;1217.23;
topk;cuda_base;1048576;16;1024;64;32;0;1;1;1;27.0698;1220.66;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;132.861;1611.09;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.0502;1571.85;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.0853;1607.03;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.0797;1636.01;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.0743;1615.66;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.0777;1626.85;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.0595;1623.41;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.0839;1621.92;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.0571;1569.41;
topk;cuda_base;1048576;16;1024;64;64;0;1;1;1;27.2211;1597.01;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;132.383;1740.99;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.2909;1736.4;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.3224;1740.49;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.0634;1740.95;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.0558;1736.44;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.0642;1747.21;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.0641;1738.17;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.0563;1740.75;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.0439;1742.17;
topk;cuda_base;1048576;16;1024;64;128;0;1;1;1;27.0776;1740.5;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;132.522;1830.74;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.3055;1827.14;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.3167;1822.49;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.3181;1824.76;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.1006;1824.1;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.0727;1826.12;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.0686;1820.79;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.0671;1826.21;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.0736;1813.99;
topk;cuda_base;1048576;16;1024;64;256;0;1;1;1;27.0699;1837.97;
