topk;serial;1048576;64;256;16;256;0;1;1;1;0.000569;18409.8;
topk;serial;1048576;64;256;16;256;0;1;1;1;0.000104;18375.2;
topk;serial;1048576;64;256;16;256;0;1;1;1;9e-05;18374.7;
topk;serial;1048576;64;256;16;256;0;1;1;1;5e-05;18374.7;
topk;serial;1048576;64;256;16;256;0;1;1;1;8.9e-05;18378.5;
topk;serial;1048576;64;256;16;256;0;1;1;1;0.000272;18385.9;
topk;serial;1048576;64;256;16;256;0;1;1;1;9e-05;18378.3;
topk;serial;1048576;64;256;16;256;0;1;1;1;6.3e-05;18384.4;
topk;serial;1048576;64;256;16;256;0;1;1;1;8.1e-05;18387.3;
topk;serial;1048576;64;256;16;256;0;1;1;1;7.5e-05;18393.6;
