projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;244.281;214.997;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;64.5708;215.013;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;64.846;215.003;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;64.6671;214.994;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;65.2546;215.044;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;64.6325;215.005;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;64.692;215.004;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;64.7259;215.032;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;64.6098;214.977;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;1;1;1;64.716;214.997;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;245.598;110.762;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.3527;110.781;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.3515;110.755;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.5852;110.791;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.3313;110.764;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.3871;110.765;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.9081;110.798;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.3068;110.804;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.3879;110.769;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;2;1;1;64.3814;110.784;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;236.965;75.4811;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.3378;75.4593;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.2109;75.4519;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.3838;75.474;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.4726;75.4867;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.0919;75.4853;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.1865;75.4485;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.9951;75.4674;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.3695;75.4348;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;3;1;1;66.4929;75.4946;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;4;1;1;235.485;61.4019;
projection;cuda_block_aligned_register;1048576;4;128;31;8;49152;4;1;1;65.7077;61.3777;
